Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-26,220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210938,106003200,0.0,0.0
2022-05-27,241.0833282470703,253.26666259765625,240.17666625976562,253.2100067138672,89295000,0.0,0.0
2022-05-31,257.9466552734375,259.6000061035156,244.7433319091797,252.75332641601562,101914500,0.0,0.0
2022-06-01,251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,77247900,0.0,0.0
2022-06-02,244.1566619873047,264.2099914550781,242.06666564941406,258.3333435058594,93473100,0.0,0.0
2022-06-03,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,112393800,0.0,0.0
2022-06-06,244.35333251953125,244.86666870117188,234.35000610351562,238.27999877929688,84204600,0.0,0.0
2022-06-07,234.0,239.99667358398438,230.0933380126953,238.8866729736328,72808500,0.0,0.0
2022-06-08,240.086669921875,249.9633331298828,239.17666625976562,241.86666870117188,76210500,0.0,0.0
2022-06-09,249.33999633789062,255.54666137695312,239.32666015625,239.7066650390625,96491400,0.0,0.0
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753906,97536600,0.0,0.0
2022-06-13,223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,102767400,0.0,0.0
2022-06-14,218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,97988700,0.0,0.0
2022-06-15,220.9166717529297,235.663330078125,218.14999389648438,233.0,119131800,0.0,0.0
2022-06-16,222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,107390700,0.0,0.0
2022-06-17,213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,92641800,0.0,0.0
2022-06-21,224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,122793000,0.0,0.0
2022-06-22,234.50332641601562,246.8333282470703,233.82666015625,236.086669921875,101107500,0.0,0.0
2022-06-23,237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,104202600,0.0,0.0
2022-06-24,237.47000122070312,246.06666564941406,236.086669921875,245.7066650390625,95770800,0.0,0.0
2022-06-27,249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,89178300,0.0,0.0
2022-06-28,244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,90391200,0.0,0.0
2022-06-29,230.5,231.17333984375,222.27333068847656,228.49000549316406,82897200,0.0,0.0
2022-06-30,224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,94600500,0.0,0.0
2022-07-01,227.0,230.22999572753906,222.1199951171875,227.26333618164062,74460300,0.0,0.0
2022-07-05,223.0,233.14666748046875,216.1666717529297,233.06666564941406,84581100,0.0,0.0
2022-07-06,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,71853600,0.0,0.0
2022-07-07,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,81930600,0.0,0.0
2022-07-08,242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,101854200,0.0,0.0
2022-07-11,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,99241200,0.0,0.0
2022-07-12,236.84666442871094,239.77333068847656,228.3699951171875,233.07000732421875,87930900,0.0,0.0
2022-07-13,225.5,242.05999755859375,225.03334045410156,237.0399932861328,97954500,0.0,0.0
2022-07-14,234.89666748046875,238.65333557128906,229.3333282470703,238.31333923339844,78557400,0.0,0.0
2022-07-15,240.0,243.6233367919922,236.88999938964844,240.06666564941406,69683100,0.0,0.0
2022-07-18,244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,82537500,0.0,0.0
2022-07-19,245.0,247.13999938964844,236.97666931152344,245.52999877929688,80890200,0.0,0.0
2022-07-20,246.78334045410156,250.663330078125,243.48333740234375,247.5,88864200,0.0,0.0
2022-07-21,255.10667419433594,273.26666259765625,254.86666870117188,271.7066650390625,142032300,0.0,0.0
2022-07-22,276.2200012207031,280.78668212890625,270.71331787109375,272.24334716796875,103472700,0.0,0.0
2022-07-25,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,64073400,0.0,0.0
2022-07-26,266.5133361816406,267.30999755859375,256.2633361816406,258.8599853515625,66820800,0.0,0.0
2022-07-27,263.80999755859375,275.9266662597656,261.7900085449219,274.82000732421875,88110000,0.0,0.0
2022-07-28,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,84723000,0.0,0.0
2022-07-29,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,95313000,0.0,0.0
2022-08-01,301.27667236328125,311.8766784667969,295.0,297.27667236328125,117042900,0.0,0.0
2022-08-02,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,95577600,0.0,0.0
2022-08-03,305.0,309.54998779296875,301.1499938964844,307.39666748046875,80091000,0.0,0.0
2022-08-04,311.0,313.6066589355469,305.0,308.6333312988281,72256200,0.0,0.0
2022-08-05,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,113172900,0.0,0.0
2022-08-08,295.0,305.20001220703125,289.086669921875,290.42333984375,98994000,0.0,0.0
2022-08-09,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,86244600,0.0,0.0
2022-08-10,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,94918800,0.0,0.0
2022-08-11,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,70155000,0.0,0.0
2022-08-12,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,79657200,0.0,0.0
2022-08-15,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,89359200,0.0,0.0
2022-08-16,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,88136400,0.0,0.0
2022-08-17,303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,68766000,0.0,0.0
2022-08-18,306.0,306.5,301.85333251953125,302.8699951171875,47500500,0.0,0.0
2022-08-19,299.0,300.3599853515625,292.5,296.6666564941406,61395300,0.0,0.0
2022-08-22,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,55843200,0.0,0.0
2022-08-23,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,63984900,0.0,0.0
2022-08-24,297.5633239746094,303.64666748046875,296.5,297.0966796875,57259800,0.0,0.0
2022-08-25,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,53230000,0.0,3.0
2022-08-26,297.42999267578125,302.0,287.4700012207031,288.0899963378906,57163900,0.0,0.0
2022-08-29,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,41864700,0.0,0.0
2022-08-30,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,50541800,0.0,0.0
2022-08-31,280.6199951171875,281.25,271.80999755859375,275.6099853515625,52107300,0.0,0.0
2022-09-01,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,54287000,0.0,0.0
2022-09-02,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,50890100,0.0,0.0
2022-09-06,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,55860000,0.0,0.0
2022-09-07,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,50028900,0.0,0.0
2022-09-08,281.29998779296875,289.5,279.760009765625,289.260009765625,53713100,0.0,0.0
2022-09-09,291.6700134277344,299.8500061035156,291.25,299.67999267578125,54338100,0.0,0.0
2022-09-12,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,48674600,0.0,0.0
2022-09-13,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,68229600,0.0,0.0
2022-09-14,292.239990234375,306.0,291.6400146484375,302.6099853515625,72628700,0.0,0.0
2022-09-15,301.8299865722656,309.1199951171875,300.7200012207031,303.75,64795500,0.0,0.0
2022-09-16,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,87087800,0.0,0.0
2022-09-19,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,60231200,0.0,0.0
2022-09-20,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,61642800,0.0,0.0
2022-09-21,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,62555700,0.0,0.0
2022-09-22,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,70545400,0.0,0.0
2022-09-23,283.0899963378906,284.5,272.82000732421875,275.3299865722656,63748400,0.0,0.0
2022-09-26,271.8299865722656,284.0899963378906,270.30999755859375,276.010009765625,58076900,0.0,0.0
2022-09-27,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,61925200,0.0,0.0
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.80999755859375,54664800,0.0,0.0
2022-09-29,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,77620600,0.0,0.0
2022-09-30,266.1499938964844,275.57000732421875,262.4700012207031,265.25,67726600,0.0,0.0
2022-10-03,254.5,255.16000366210938,241.00999450683594,242.39999389648438,98363500,0.0,0.0
2022-10-04,250.52000427246094,257.5,242.00999450683594,249.44000244140625,109578500,0.0,0.0
2022-10-05,245.00999450683594,246.6699981689453,233.27000427246094,240.80999755859375,86982700,0.0,0.0
2022-10-06,239.44000244140625,244.5800018310547,235.35000610351562,238.1300048828125,69298400,0.0,0.0
2022-10-07,233.94000244140625,234.57000732421875,222.02000427246094,223.07000732421875,83916800,0.0,0.0
2022-10-10,223.92999267578125,226.99000549316406,218.36000061035156,222.9600067138672,67925000,0.0,0.0
2022-10-11,220.9499969482422,225.75,215.0,216.5,77013200,0.0,0.0
2022-10-12,215.3300018310547,219.3000030517578,211.50999450683594,217.24000549316406,66860700,0.0,0.0
2022-10-13,208.3000030517578,222.99000549316406,206.22000122070312,221.72000122070312,91483000,0.0,0.0
2022-10-14,224.00999450683594,226.25999450683594,204.16000366210938,204.99000549316406,94124500,0.0,0.0
2022-10-17,210.0399932861328,221.86000061035156,209.4499969482422,219.35000610351562,79428800,0.0,0.0
2022-10-18,229.5,229.82000732421875,217.25,220.19000244140625,75891900,0.0,0.0
2022-10-19,219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,66571500,0.0,0.0
2022-10-20,208.27999877929688,215.5500030517578,202.0,207.27999877929688,117798100,0.0,0.0
2022-10-21,206.4199981689453,214.66000366210938,203.8000030517578,214.44000244140625,75713800,0.0,0.0
2022-10-24,205.82000732421875,213.5,198.58999633789062,211.25,100446800,0.0,0.0
2022-10-25,210.10000610351562,224.35000610351562,210.0,222.4199981689453,96507900,0.0,0.0
2022-10-26,219.39999389648438,230.60000610351562,218.1999969482422,224.63999938964844,85012500,0.0,0.0
2022-10-27,229.77000427246094,233.80999755859375,222.85000610351562,225.08999633789062,61638800,0.0,0.0
2022-10-28,225.39999389648438,228.86000061035156,216.35000610351562,228.52000427246094,69152400,0.0,0.0
2022-10-31,226.19000244140625,229.85000610351562,221.94000244140625,227.5399932861328,61554300,0.0,0.0
2022-11-01,234.0500030517578,237.39999389648438,227.27999877929688,227.82000732421875,62688800,0.0,0.0
2022-11-02,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753906,63070300,0.0,0.0
2022-11-03,211.36000061035156,221.1999969482422,210.13999938964844,215.30999755859375,56538800,0.0,0.0
2022-11-04,222.60000610351562,223.8000030517578,203.0800018310547,207.47000122070312,98622200,0.0,0.0
2022-11-07,208.64999389648438,208.89999389648438,196.66000366210938,197.0800018310547,93916500,0.0,0.0
2022-11-08,194.02000427246094,195.1999969482422,186.75,191.3000030517578,128803400,0.0,0.0
2022-11-09,190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,127062700,0.0,0.0
2022-11-10,189.89999389648438,191.0,180.02999877929688,190.72000122070312,132703000,0.0,0.0
2022-11-11,186.0,196.52000427246094,182.58999633789062,195.97000122070312,114403600,0.0,0.0
2022-11-14,192.77000427246094,195.72999572753906,186.33999633789062,190.9499969482422,92226600,0.0,0.0
2022-11-15,195.8800048828125,200.82000732421875,192.05999755859375,194.4199981689453,91293800,0.0,0.0
2022-11-16,191.50999450683594,192.57000732421875,185.66000366210938,186.9199981689453,66567600,0.0,0.0
2022-11-17,183.9600067138672,186.16000366210938,180.89999389648438,183.1699981689453,64336000,0.0,0.0
2022-11-18,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,76048900,0.0,0.0
2022-11-21,175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,92882700,0.0,0.0
2022-11-22,168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,78452300,0.0,0.0
2022-11-23,173.57000732421875,183.6199951171875,172.5,183.1999969482422,109536700,0.0,0.0
2022-11-25,185.05999755859375,185.1999969482422,180.6300048828125,182.86000061035156,50672700,0.0,0.0
2022-11-28,179.9600067138672,188.5,179.0,182.9199981689453,92905200,0.0,0.0
2022-11-29,184.99000549316406,186.3800048828125,178.75,180.8300018310547,83357100,0.0,0.0
2022-11-30,182.42999267578125,194.75999450683594,180.6300048828125,194.6999969482422,109186400,0.0,0.0
2022-12-01,197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,80046200,0.0,0.0
2022-12-02,191.77999877929688,196.25,191.11000061035156,194.86000061035156,73645900,0.0,0.0
2022-12-05,189.44000244140625,191.27000427246094,180.5500030517578,182.4499969482422,93122700,0.0,0.0
2022-12-06,181.22000122070312,183.64999389648438,175.3300018310547,179.82000732421875,92150800,0.0,0.0
2022-12-07,175.02999877929688,179.3800048828125,172.22000122070312,174.0399932861328,84213300,0.0,0.0
2022-12-08,172.1999969482422,175.1999969482422,169.05999755859375,173.44000244140625,97624500,0.0,0.0
2022-12-09,173.83999633789062,182.5,173.36000061035156,179.0500030517578,104872300,0.0,0.0
2022-12-12,176.10000610351562,177.3699951171875,167.52000427246094,167.82000732421875,109794500,0.0,0.0
2022-12-13,174.8699951171875,175.0500030517578,156.91000366210938,160.9499969482422,175862700,0.0,0.0
2022-12-14,159.25,161.6199951171875,155.30999755859375,156.8000030517578,140682300,0.0,0.0
2022-12-15,153.44000244140625,160.92999267578125,153.27999877929688,157.6699981689453,122334500,0.0,0.0
2022-12-16,159.63999938964844,160.99000549316406,150.0399932861328,150.22999572753906,139032200,0.0,0.0
2022-12-19,154.0,155.25,145.82000732421875,149.8699951171875,139390600,0.0,0.0
2022-12-20,146.0500030517578,148.47000122070312,137.66000366210938,137.8000030517578,159563300,0.0,0.0
2022-12-21,139.33999633789062,141.25999450683594,135.88999938964844,137.57000732421875,145417400,0.0,0.0
2022-12-22,136.0,136.6300048828125,122.26000213623047,125.3499984741211,210090300,0.0,0.0
2022-12-23,126.37000274658203,128.6199951171875,121.0199966430664,123.1500015258789,166989700,0.0,0.0
2022-12-27,117.5,119.66999816894531,108.76000213623047,109.0999984741211,208643400,0.0,0.0
2022-12-28,110.3499984741211,116.2699966430664,108.23999786376953,112.70999908447266,221070500,0.0,0.0
2022-12-29,120.38999938964844,123.56999969482422,117.5,121.81999969482422,221923300,0.0,0.0
2022-12-30,119.94999694824219,124.4800033569336,119.75,123.18000030517578,157777300,0.0,0.0
